speaker,sentence,sentence_ons,sentence_off,c1_rel,c2_rel,v1_ons,v1_off,frame,word,vowel,vowel_ipa,c2,place,voicing,num_syl,sentence_duration,rel_rel,v1_duration,c2_clos_duration,speech_rate,speech_rate_c
en04,I'll say 'terkus' this Thursday,368.275011,370.407493,368.85400775198724,369.1825935448028,368.9407751478331,369.06947287001,I'll say '{word}' this Thursday,terkus,er,əː,k,velar,voiceless,di,2.132481999999982,328.5857928155451,128.6977221768666,113.1206747928104,3.2825599465787096,-1.0175193177625603
en04,You'll say 'tark' this Monday,371.995011,373.809242,372.5700993721065,372.94590026400596,372.65466290793097,372.82897501265154,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.8142310000000066,375.8008918994733,174.31210472057046,116.92525135441656,3.3071863505804817,-0.9928929137607883
en04,You'll say 'tarb' this Monday,375.565034,377.424373,376.16471793834916,376.5457057797469,376.2777845992541,376.455034,I'll say '{word}' this Thursday,tarb,ar,ɑː,b,labial,voiced,mono,1.8593389999999772,380.98784139776853,177.24940074589313,90.67177974691276,3.2269532344559404,-1.0731260298853296
en04,You'll say 'teep' this Monday,378.895011,380.63008,379.50425981695685,379.81040312591153,379.5966764723258,379.69442157777655,I'll say '{word}' this Thursday,teep,ee,iː,p,labial,voiceless,mono,1.73506900000001,306.1433089546881,97.74510545076964,115.9815481349824,3.4580757307057906,-0.8420035336354794
en04,I'll say 'teeb' this Thursday,382.015011,383.840719,382.6037550766842,382.90875130040297,382.68451099165577,382.82949956474107,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.8257079999999632,304.9962237187742,144.98857308529978,79.25173566189869,3.286396291192305,-1.0136829731489652
en04,You'll say 'teeb' this Monday,385.27806,386.933181,385.8628387773393,386.1701516940807,385.93721672675196,386.0838343849281,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.6551210000000083,307.3129167414095,146.61765817612604,86.31730915260505,3.6251126050602767,-0.6749666592809933
en04,You'll say 'teeg' this Monday,388.324989,390.015323,388.904662771301,389.2285185956487,388.98669591922874,389.152862598495,She'll say '{word}' this Sunday,teeg,ee,iː,g,velar,voiced,mono,1.690334000000007,323.8558243477314,166.1666792662686,75.65599715371718,3.5495943405267685,-0.7504849238145015
en04,We'll say 'terpus' this Friday,391.504932,393.547699,392.0731032986334,392.40855111729394,392.18062551633125,392.29954872796304,They'll say '{word}' this Tuesday,terpus,er,əː,p,labial,voiceless,di,2.042767000000026,335.44781866055473,118.92321163179531,109.00238933089668,3.4267246337932376,-0.8733546305480324
en04,They'll say 'teep' this Tuesday,395.185034,397.050162,395.8020473001523,396.10870579660076,395.8930132660602,395.9923874566018,I'll say '{word}' this Thursday,teep,ee,iː,p,labial,voiceless,mono,1.865128000000027,306.6584964484491,99.37419054159591,116.3183399989407,3.2169373898198477,-1.0831418745214223
en04,They'll say 'tarkus' this Tuesday,398.596393,400.67836,399.1174820879615,399.4454204898927,399.2071542484387,399.3407392258881,She'll say '{word}' this Sunday,tarkus,ar,ɑː,k,velar,voiceless,di,2.08196700000002,327.93840193119195,133.58497744940223,104.68126400456867,3.36220506857214,-0.9378741957691301
en04,They'll say 'terbus' this Tuesday,402.090023,404.263847,402.6521783521944,402.9787718189561,402.7482226243269,402.89809845268474,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,2.1738240000000246,326.5934667616648,149.87582835783542,80.67336627135546,3.220131896602448,-1.0799473677388218
en04,I'll say 'teebus' this Thursday,406.015011,408.057557,406.5801980630708,406.8688352159644,406.66471599658144,406.79015554857654,We'll say '{word}' this Friday,teebus,ee,iː,b,labial,voiced,di,2.042545999999959,288.6371528936138,125.43955199510037,78.67966738785981,3.4270953995651214,-0.8729838647761485
en04,She'll say 'terk' this Sunday,409.281475,411.233887,409.96475716456337,410.34207802505404,410.0640466797101,410.26116597570245,We'll say '{word}' this Friday,terk,er,əː,k,velar,voiceless,mono,1.9524119999999812,377.32086049066993,197.11929599236555,80.91204935158203,3.0731218615743283,-1.2269574027669417
en04,We'll say 'teepus' this Friday,412.490023,414.435239,413.1050471534462,413.36409698774867,413.1854101630526,413.26849350268577,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.9452160000000163,259.0498343024592,83.08333963316272,95.60348506289529,3.5985720865960085,-0.7015071777452615
en04,You'll say 'teebus' this Monday,415.750023,417.628991,416.30541425817523,416.59060561578457,416.4014724183893,416.52691197038445,We'll say '{word}' this Friday,teebus,ee,iː,b,labial,voiced,di,1.8789679999999862,285.1913576093352,125.43955199515722,63.69364540012157,3.725449289184303,-0.574629975156967
en04,She'll say 'teep' this Sunday,419.04891,420.889977,419.70182313746886,419.98825360922035,419.79760582376923,419.88557641867493,I'll say '{word}' this Thursday,teep,ee,iː,p,labial,voiceless,mono,1.8410670000000096,286.43047175148695,87.97059490569836,102.67719054542113,3.258979711221791,-1.041099553119479
en04,She'll say 'tark' this Sunday,422.240045,424.085355,422.87815494216113,423.26021460488045,422.97876817944734,423.1433057736228,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.8453099999999836,382.059662719314,164.53759417544234,116.9088312576605,3.2514862001506812,-1.0485930641905887
en04,She'll say 'tarp' this Sunday,425.553185,427.443507,426.2306585316386,426.58267832171214,426.33628081867323,426.49756024266696,They'll say '{word}' this Tuesday,tarp,ar,ɑː,p,labial,voiceless,mono,1.890322000000026,352.0197900735411,161.27942399373296,85.11807904517354,3.1740624084150304,-1.1260168559262396
en04,They'll say 'terb' this Tuesday,428.92,430.789977,429.454445830473,429.78564752495504,429.5672093866951,429.71056887468956,We'll say '{word}' this Friday,terb,er,əː,b,labial,voiced,mono,1.8699770000000058,331.20169448204706,143.3594879944735,75.07865026548188,3.208595613742833,-1.091483650598437
en04,We'll say 'tarpus' this Friday,432.04,433.991338,432.5711421514066,432.92452270129655,432.6688193020792,432.808920619892,You'll say '{word}' this Monday,tarpus,ar,ɑː,p,labial,voiceless,di,1.9513379999999643,353.38054988994827,140.10131781276414,115.60208140457462,3.5872821622907605,-0.7127971020505095
en04,We'll say 'tark' this Friday,435.175011,436.979266,435.68749197598794,436.0765326659826,435.7720583025549,435.9431122370937,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.804255000000012,389.04068999465835,171.05393453880424,133.42042888888273,3.325472286345312,-0.9746069779959581
en04,She'll say 'terb' this Sunday,438.110023,439.876021,438.7519974409413,439.14922263775935,438.83076654726153,438.99204597125527,We'll say '{word}' this Friday,terb,er,əː,b,labial,voiced,mono,1.7659979999999678,397.2251968180558,161.27942399373296,157.17666650408546,3.3975123414636426,-0.9025669228776274
en04,They'll say 'tergus' this Tuesday,441.344989,443.35613,441.90330075966114,442.20159754445837,441.9934707984814,442.144989,You'll say '{word}' this Monday,tergus,er,əː,g,velar,voiced,di,2.011141000000009,298.29678479723043,151.51820151862694,56.60854445835639,3.4806112550039843,-0.8194680093372857
en05,They'll say 'tarpus' this Tuesday,4.868778,6.58323,5.294260763108399,5.596451615225641,5.385343289579979,5.498778,You'll say '{word}' this Monday,tarpus,ar,ɑː,p,labial,voiceless,di,1.7144520000000005,302.19085211724206,113.4347104200204,97.67361522564144,4.082937288416356,-0.21714197592491402
en05,I'll say 'tarp' this Thursday,7.924589,9.501352,8.331962399168605,8.614799194879282,8.408238394594502,8.524589,They'll say '{word}' this Tuesday,tarp,ar,ɑː,p,labial,voiceless,mono,1.5767630000000006,282.83679571067745,116.3506054054988,90.2101948792815,3.805264329515595,-0.49481493482567496
en05,They'll say 'targus' this Tuesday,10.950023,12.614904,11.342274861668724,11.595994506009005,11.4396857413645,11.545490950247896,We'll say '{word}' this Friday,targus,ar,ɑː,g,velar,voiced,di,1.6648809999999994,253.71964434028092,105.80520888339606,50.5035557611091,4.204504706342377,-0.09557455799889336
en05,We'll say 'terkus' this Friday,13.995011,15.669635,14.39118787358614,14.680655045909017,14.487231267343045,14.585011,I'll say '{word}' this Thursday,terkus,er,əː,k,velar,voiceless,di,1.6746239999999997,289.4671723228761,97.77973265695472,95.6440459090171,4.18004280363831,-0.12003646070296004
en05,She'll say 'teekus' this Sunday,17.215307,18.983058,17.768766726124127,18.027541906172456,17.86555398940378,17.94570945067908,We'll say '{word}' this Friday,teekus,ee,iː,k,velar,voiceless,di,1.7677510000000005,258.77518004832825,80.15546127530015,81.8324554933767,3.959833709611816,-0.34024555472945384
en05,They'll say 'teebus' this Tuesday,23.34,24.976934,23.74775510820531,23.970218654807578,23.82531299688343,23.90546845815873,We'll say '{word}' this Friday,teebus,ee,iː,b,labial,voiced,di,1.6369340000000001,222.46354660226686,80.15546127530015,64.7501966488484,4.27628725409821,-0.02379201024305999
en05,I'll say 'tark' this Thursday,26.600045,28.126018,26.986320786733973,27.26054611026682,27.061428606548606,27.202502218393136,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.525972999999997,274.22532353284623,141.07361184452927,58.04389187368386,3.9319175372041393,-0.3681617271371307
en05,We'll say 'targ' this Friday,29.485034,30.949977,29.87961779469016,30.15830261415922,29.964888585433766,30.089931105023233,You'll say '{word}' this Monday,targ,ar,ɑː,g,velar,voiced,mono,1.4649430000000017,278.6848194690599,125.0425195894671,68.37150913598578,4.095722495687541,-0.20435676865372887
en05,I'll say 'terbus' this Thursday,34.836924,36.493636,35.23268488592288,NA,35.3159536492669,35.40270431729818,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,1.6567119999999989,NA,86.75066803127862,NA,4.225236492522542,-0.07484277181872834
en05,They'll say 'teeg' this Tuesday,39.13638,40.668727,39.561817100299066,39.80183410858993,39.645788962812595,39.748030821563745,She'll say '{word}' this Sunday,teeg,ee,iː,g,velar,voiced,mono,1.5323469999999944,240.01700829086303,102.24185875114955,53.80328702618442,3.915562206210488,-0.3845170581307822
en05,We'll say 'targus' this Friday,41.96,43.495441,42.357138036003484,42.62377393397893,42.44133452746687,42.56061669600988,We'll say '{word}' this Friday,targus,ar,ɑː,g,velar,voiced,di,1.5354409999999987,266.63589797544773,119.28216854300899,63.15723796905104,4.558950816084764,0.25887155174349363
en05,She'll say 'teepus' this Sunday,44.81015,46.466862,45.30226458473931,45.54111545387706,45.38192060696289,45.46247479870622,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.6567119999999989,238.85086913774956,80.55419174332457,78.64065517084384,4.225236492522542,-0.07484277181872834
en05,You'll say 'teep' this Monday,47.84,49.287269,48.2652559114745,48.5313575123378,48.3649744087374,48.448626838624705,I'll say '{word}' this Thursday,teep,ee,iː,p,labial,voiceless,mono,1.4472689999999986,266.10160086330126,83.6524298873016,82.73067371309395,4.145739320057298,-0.15433994428397213
en05,You'll say 'tergus' this Monday,50.530023,52.087333,50.930964299461955,51.18539493829112,51.005089430914616,51.13056807574557,You'll say '{word}' this Monday,tergus,er,əː,g,velar,voiced,di,1.557310000000001,254.43063882916306,125.47864483095594,54.82686254554636,4.494930360686052,0.19485109634478182
en05,You'll say 'teekus' this Monday,56.450023,57.981318,56.8409626473487,57.076324422898814,56.91479402730017,57.01083940976336,We'll say '{word}' this Friday,teekus,ee,iː,k,velar,voiceless,di,1.531295,235.3617755501176,96.0453824631955,65.48501313545074,4.571294231353201,0.2712149670119306
en05,They'll say 'teek' this Tuesday,59.275011,60.789764,59.666593195204335,59.89697057930341,59.752360295127495,59.83136536779884,You'll say '{word}' this Monday,teek,ee,iː,k,velar,voiceless,mono,1.514752999999999,230.3773840990715,79.00507267134316,65.60521150456822,3.961041833222977,-0.3390374311182929
en05,They'll say 'teegus' this Tuesday,62.224397,63.814485,62.5959902887383,62.82625767828303,62.67977546913014,62.78666468509726,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.5900879999999944,230.26738954472847,106.88921596711509,39.59299318577081,4.402272075507786,0.1021928111665158
en05,They'll say 'teekus' this Tuesday,65.175011,66.858024,65.5777431946657,65.82086635989722,65.67199432651692,65.75099939918826,We'll say '{word}' this Friday,teekus,ee,iː,k,velar,voiceless,di,1.6830130000000025,243.12316523152333,79.00507267133605,69.86696070896414,4.159207326384282,-0.14087193795698827
en05,They'll say 'teepus' this Tuesday,68.310023,69.976017,68.71027157369146,68.95214822951182,68.7826013142358,68.86935198226708,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.6659939999999978,241.87665582036288,86.75066803127152,82.79624724474388,4.201695804426672,-0.09838345991459807
en05,She'll say 'tarpus' this Sunday,71.510023,73.123027,71.96230884496595,72.23853611104731,72.04036782703047,72.14106056670963,You'll say '{word}' this Monday,tarpus,ar,ɑː,p,labial,voiceless,di,1.6130039999999894,276.2272660813636,100.69273967916104,97.47554433768357,4.339728853741247,0.03964958939997665
en05,She'll say 'tarp' this Sunday,74.535451,76.036707,75.00251365208047,75.29059887425578,75.08874394746765,75.21422259229861,They'll say '{word}' this Tuesday,tarp,ar,ɑː,p,labial,voiceless,mono,1.5012560000000121,288.0852221753116,125.47864483096305,76.37628195716673,3.996653468828735,-0.3034257955125348
en05,We'll say 'tarbus' this Friday,77.404716,79.101402,77.79178700911146,78.0455369522602,77.86098789663238,77.974716,She'll say '{word}' this Sunday,tarbus,ar,ɑː,b,labial,voiced,di,1.6966859999999997,253.74994314874755,113.72810336762029,70.82095226020613,4.125689726914704,-0.17438953742656604
en05,She'll say 'tark' this Sunday,80.725034,82.214001,81.14926417786693,81.42910226026481,81.165034,81.345034,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.4889670000000024,279.83808239788743,179.9999999999926,84.0682602648144,4.029639340562948,-0.27043992377832193
en05,We'll say 'terbus' this Friday,84.055011,85.620698,84.47003186091511,84.71345820547006,84.53950935859238,84.645011,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,1.5656870000000112,243.4263445549476,105.50164140761353,68.44720547006489,4.470880833780922,0.17080156943965186
en05,We'll say 'tark' this Friday,87.190023,88.667626,87.59724809955617,87.9009359515069,87.6874248628586,87.8330420556254,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.477603000000002,303.6878519507269,145.6171927667924,67.89389588149675,4.060630629472187,-0.23944863486908297
en05,They'll say 'teeb' this Tuesday,90.235011,91.839781,90.71841416853528,90.99021500892822,90.79401921393325,90.915011,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.604770000000002,271.8008403929417,120.9917860667531,75.20400892821044,3.7388535428752983,-0.5612257214659717
en05,She'll say 'terb' this Sunday,93.518701,95.019957,94.03003439420692,94.29752455236921,94.13254119346364,94.23943040943075,We'll say '{word}' this Friday,terb,er,əː,b,labial,voiced,mono,1.5012560000000121,267.49015816228905,106.88921596711509,58.09414293845805,3.996653468828735,-0.3034257955125348
en05,She'll say 'tarkus' this Sunday,96.538979,98.169977,97.00145499843609,97.27244501295115,97.07267346709108,97.18885739749011,She'll say '{word}' this Sunday,tarkus,ar,ɑː,k,velar,voiceless,di,1.6309980000000053,270.9900145150641,116.18393039903196,83.58761546104176,4.291850756408026,-0.008228507933243812
en05,She'll say 'terk' this Sunday,99.544169,101.040983,100.04028015165396,100.31978907147055,100.12383046538632,100.25085822928926,We'll say '{word}' this Friday,terk,er,əː,k,velar,voiceless,mono,1.4968140000000005,279.50891981659254,127.02776390294446,68.9308421812882,4.008514083914233,-0.29156518042703716
en05,I'll say 'teep' this Thursday,102.728786,104.318874,103.19465859491194,103.44367627647445,103.25979324941899,103.34809303652226,I'll say '{word}' this Thursday,teep,ee,iː,p,labial,voiceless,mono,1.5900879999999944,249.01768156250625,88.29978710326714,95.58323995219098,3.7733760647209595,-0.5267031996203104
